Date,Open,High,Low,Close,Volume,Change,ChangeRatio,평균기온(℃),강수량(mm),Stock,강수량(mm)_log
2024-01-03,62200,62400,61200,61200,1394028,-1000,-1.607717042,3.3,1.4,토마토탈 주식회사,0.875468737
2024-01-04,60800,61700,60700,61700,1001516,900,1.480263158,2.7,1.1,토마토탈 주식회사,0.741937345
2024-01-05,61500,61900,61200,61700,714390,200,0.325203252,6.7,0.8,토마토탈 주식회사,0.587786665
2024-01-08,61900,62400,61700,61800,1186432,-100,-0.161550889,-2.4,2,토마토탈 주식회사,1.098612289
2024-01-09,62500,62500,60500,61000,1682843,-1500,-2.4,2.9,4,토마토탈 주식회사,1.609437912
2024-01-10,61200,61300,59800,59900,1221561,-1300,-2.124183007,0.9,0.5,토마토탈 주식회사,0.405465108
2024-01-11,60300,60300,59500,59500,1335660,-800,-1.326699834,2.7,1.6,토마토탈 주식회사,0.955511445
2024-01-12,59700,60300,59500,59800,676358,100,0.167504188,4.4,2.7,토마토탈 주식회사,1.30833282
2024-01-15,59600,60500,59600,60100,453959,500,0.838926174,-0.7,5.533333333,토마토탈 주식회사,1.876917278
2024-01-16,60200,60200,59100,59100,1216737,-1100,-1.827242525,-0.2,6.166666667,토마토탈 주식회사,1.969440646
2024-01-17,59300,59400,58000,58300,1345861,-1000,-1.686340641,6.8,6.8,토마토탈 주식회사,2.054123734
2024-01-18,58200,59200,58100,58500,891138,300,0.515463918,7.2,18.1,토마토탈 주식회사,2.949688335
2024-01-19,59600,60300,59300,60300,1400800,700,1.174496644,7.8,0.1,토마토탈 주식회사,0.09531018
2024-01-22,61000,61900,60300,60300,1263425,-700,-1.147540984,-3.9,0.3,토마토탈 주식회사,0.262364264
2024-01-23,61000,61000,59900,60600,974723,-400,-0.655737705,-7,0,토마토탈 주식회사,0
2024-01-24,60800,60800,59800,60600,1047642,-200,-0.328947368,-5,0,토마토탈 주식회사,0
2024-01-25,60600,60700,59900,59900,1251056,-700,-1.155115512,-3.3,0,토마토탈 주식회사,0
2024-01-26,59300,60000,59300,59500,839977,200,0.337268128,0.4,0,토마토탈 주식회사,0
2024-01-29,59600,60500,59300,60500,948318,900,1.510067114,1.2,0,토마토탈 주식회사,0
2024-01-30,60400,60700,59600,59800,830087,-600,-0.993377483,3.2,0,토마토탈 주식회사,0
2024-01-31,59400,59500,58600,58700,1260898,-700,-1.178451178,7.6,0,토마토탈 주식회사,0
2024-02-01,58600,59900,58500,59700,1291675,1100,1.877133106,5.3,0,토마토탈 주식회사,0
2024-02-02,60100,61100,60000,61100,1326594,1000,1.663893511,3.1,1.25,토마토탈 주식회사,0.810930216
2024-02-05,60500,61200,59900,61100,1612432,600,0.991735537,5.4,17.5,토마토탈 주식회사,2.917770732
2024-02-06,61100,61500,60300,60800,984622,-300,-0.490998363,3.5,0.8,토마토탈 주식회사,0.587786665
2024-02-07,61100,61900,60900,61900,1497632,800,1.309328969,1.3,0.6,토마토탈 주식회사,0.470003629
2024-02-08,62600,62600,61400,62000,1833543,-600,-0.958466454,1.2,0.4,토마토탈 주식회사,0.336472237
2024-02-13,64500,64600,62500,63800,3190357,-700,-1.085271318,11.3,0.45,토마토탈 주식회사,0.371563556
2024-02-14,62500,63000,62500,63000,1141025,500,0.8,14.6,0.6,토마토탈 주식회사,0.470003629
2024-02-15,63200,63300,62000,62000,1201743,-1200,-1.898734177,6.1,2.1,토마토탈 주식회사,1.131402111
2024-02-16,62300,62900,61500,62500,959125,200,0.321027287,3.2,6.866666667,토마토탈 주식회사,2.062634423
2024-02-19,62100,62800,62000,62500,885035,400,0.644122383,10.6,36.7,토마토탈 주식회사,3.629660094
2024-02-20,62800,62900,62200,62900,1171271,100,0.159235669,6.3,5.2,토마토탈 주식회사,1.824549292
2024-02-21,62600,63100,62500,63100,1019284,500,0.798722045,6.2,14.3,토마토탈 주식회사,2.727852828
2024-02-22,63000,63200,62700,63200,1000039,200,0.317460317,4.5,4.7,토마토탈 주식회사,1.740466175
2024-02-23,63500,63500,62800,63200,1174513,-300,-0.472440945,4.4,1.6,토마토탈 주식회사,0.955511445
2024-02-26,62400,62700,62000,62000,922415,-400,-0.641025641,4.7,1.475,토마토탈 주식회사,0.906240396
2024-02-27,61900,62100,61400,61400,1462903,-500,-0.807754443,7.2,1.05,토마토탈 주식회사,0.717839793
2024-02-28,61500,62000,61000,61400,847453,-100,-0.162601626,8.3,0.625,토마토탈 주식회사,0.485507816
2024-02-29,61300,63600,61100,63600,2885230,2300,3.752039152,6.5,0.2,토마토탈 주식회사,0.182321557
2024-03-04,63600,63800,63200,63800,2452446,200,0.314465409,9,0,토마토탈 주식회사,0
2024-03-05,63800,63800,63100,63100,1040939,-700,-1.097178683,7,4.8,토마토탈 주식회사,1.757857918
2024-03-06,63000,63000,62000,62600,1185626,-400,-0.634920635,8.2,3.2,토마토탈 주식회사,1.435084525
2024-03-07,63000,63000,62200,62500,1071233,-500,-0.793650794,4.4,1.6,토마토탈 주식회사,0.955511445
2024-03-08,63000,63000,62600,63000,1493858,0,0,3.5,0,토마토탈 주식회사,0
2024-03-11,63000,63000,62000,62400,864887,-600,-0.952380952,7.4,0,토마토탈 주식회사,0
2024-03-12,62500,62800,62200,62800,1027588,300,0.48,6.2,0.2,토마토탈 주식회사,0.182321557
2024-03-13,63000,63300,62900,63300,1010356,300,0.476190476,6.1,0.15,토마토탈 주식회사,0.139761942
2024-03-14,63800,63800,63300,63700,1160177,-100,-0.156739812,7.3,0.1,토마토탈 주식회사,0.09531018
2024-03-15,63200,63300,62000,62000,1946388,-1200,-1.898734177,8.9,0.05,토마토탈 주식회사,0.048790164
2024-03-18,62100,62600,62100,62400,821960,300,0.483091787,7.7,0.2,토마토탈 주식회사,0.182321557
2024-03-19,62200,62400,61200,61800,1056345,-400,-0.643086817,7.2,0.4,토마토탈 주식회사,0.336472237
2024-03-20,62500,63900,62000,63800,2995420,1300,2.08,4.7,0.266666667,토마토탈 주식회사,0.236388778
2024-03-21,65000,65800,64500,65800,3545573,800,1.230769231,5.2,0.133333333,토마토탈 주식회사,0.125163143
2024-03-22,67000,67100,65700,66700,3638838,-300,-0.447761194,12.5,0,토마토탈 주식회사,0
2024-03-25,66700,67200,65500,65700,1403032,-1000,-1.499250375,11.9,14.3,토마토탈 주식회사,2.727852828
2024-03-26,66400,66800,66200,66600,1788012,200,0.301204819,8.8,27.9,토마토탈 주식회사,3.363841595
2024-03-27,66600,66800,66200,66800,1454594,200,0.3003003,10.9,28.5,토마토탈 주식회사,3.384390263
2024-03-28,66700,67300,66500,67200,1391204,500,0.749625187,10,29.1,토마토탈 주식회사,3.404525172
2024-03-29,67300,68200,67100,68000,1792197,700,1.040118871,10.1,0,토마토탈 주식회사,0
2024-04-01,68500,68700,67600,68000,1385587,-500,-0.729927007,13.6,2.566666667,토마토탈 주식회사,1.271631453
2024-04-02,68900,70000,68500,69900,2831703,1000,1.45137881,16.2,2.9,토마토탈 주식회사,1.360976553
2024-04-03,69200,69600,68200,68300,2039317,-900,-1.300578035,14.3,27.7,토마토탈 주식회사,3.356897123
2024-04-04,69200,69500,68300,69300,1250368,100,0.144508671,13.9,6.4,토마토탈 주식회사,2.00148
2024-04-05,68800,69000,68100,69000,1170158,200,0.290697674,13.5,0.9,토마토탈 주식회사,0.641853886
2024-04-08,69900,70000,68700,69100,1419868,-800,-1.144492132,15.8,2.07,토마토탈 주식회사,1.121677562
2024-04-09,69000,69000,68100,68300,1158317,-700,-1.014492754,14.7,2.46,토마토탈 주식회사,1.241268589
2024-04-11,68100,69200,67700,69200,1242790,1100,1.615271659,16.9,3.24,토마토탈 주식회사,1.444563269
2024-04-12,69900,69900,68600,69100,1010055,-800,-1.144492132,17.8,3.63,토마토탈 주식회사,1.532556868
2024-04-15,67800,68200,67000,67800,1257330,0,0,17,4.8,토마토탈 주식회사,1.757857918
2024-04-16,67200,67200,66100,66600,1959882,-600,-0.892857143,14.4,0,토마토탈 주식회사,0
2024-04-17,67000,67200,65900,66300,1052505,-700,-1.044776119,15.5,1.175,토마토탈 주식회사,0.777028665
2024-04-18,65800,66800,65400,66300,956049,500,0.759878419,16.4,2.35,토마토탈 주식회사,1.208960346
2024-04-19,65900,66000,63900,65200,1494390,-700,-1.062215478,18.3,3.525,토마토탈 주식회사,1.509617577
2024-04-22,64300,64900,63100,63900,1454100,-400,-0.622083981,17.7,0.4,토마토탈 주식회사,0.336472237
2024-04-23,64500,64800,63500,63500,973609,-1000,-1.550387597,16,0.4,토마토탈 주식회사,0.336472237
2024-04-24,64200,65800,64200,65400,1613969,1200,1.869158879,13.7,4.5,토마토탈 주식회사,1.704748092
2024-04-25,64500,64800,63900,64100,939691,-400,-0.620155039,15.9,3.7,토마토탈 주식회사,1.547562509
2024-04-26,64700,65000,64300,64300,655555,-400,-0.618238022,17.3,2.9,토마토탈 주식회사,1.360976553
2024-04-29,64700,64900,64000,64700,814870,0,0,18.1,0.5,토마토탈 주식회사,0.405465108
2024-04-30,64700,66000,64600,65200,1319915,500,0.772797527,15.2,0.2,토마토탈 주식회사,0.182321557
2024-05-02,65000,65500,64600,65000,750199,0,0,16.9,9.366666667,토마토탈 주식회사,2.338595531
2024-05-03,65700,65700,64600,64600,489281,-1100,-1.674277017,17.9,4.733333333,토마토탈 주식회사,1.746297095
2024-05-07,66200,66900,65700,66900,1556518,700,1.057401813,13.9,12.9,토마토탈 주식회사,2.63188884
2024-05-08,66300,66700,66000,66700,757341,400,0.60331825,15.4,2.3,토마토탈 주식회사,1.193922468
2024-05-09,66700,66800,65500,65600,672525,-1100,-1.649175412,15.9,7.633333333,토마토탈 주식회사,2.15563068
2024-05-10,65800,66300,64800,64800,967109,-1000,-1.519756839,18,12.96666667,토마토탈 주식회사,2.636673538
2024-05-13,64900,65200,64000,65000,683645,100,0.154083205,17.4,5.433333333,토마토탈 주식회사,1.861492807
2024-05-14,64700,64900,64400,64500,489182,-200,-0.309119011,18.4,7.766666667,토마토탈 주식회사,2.170956651
2024-05-16,65600,65700,64200,64700,1285603,-900,-1.37195122,14.5,0.6,토마토탈 주식회사,0.470003629
2024-05-17,64800,64800,64000,64300,945505,-500,-0.771604938,19.9,1.09,토마토탈 주식회사,0.737164066
2024-05-20,64300,64900,64200,64600,676182,300,0.466562986,20.2,2.56,토마토탈 주식회사,1.269760545
2024-05-21,64300,64600,64100,64200,814439,-100,-0.155520995,20.4,3.05,토마토탈 주식회사,1.398716881
2024-05-22,64400,65000,63700,64200,870866,-200,-0.310559006,21.3,3.54,토마토탈 주식회사,1.512927012
2024-05-23,64200,64700,63800,64500,1039153,300,0.46728972,21,4.03,토마토탈 주식회사,1.615419984
2024-05-24,63100,63400,62100,62100,2626905,-1000,-1.584786054,19.7,4.52,토마토탈 주식회사,1.70837786
2024-05-27,62100,63700,61100,62600,2290293,500,0.805152979,18.2,4.583333333,토마토탈 주식회사,1.71978597
2024-05-28,62800,63700,62400,63100,1106152,300,0.477707006,19.6,3.666666667,토마토탈 주식회사,1.540445041
2024-05-29,63800,63800,61500,61500,1792633,-2300,-3.605015674,21.3,2.75,토마토탈 주식회사,1.32175584
2024-05-30,61400,62100,60600,60800,1381733,-600,-0.977198697,21.3,1.833333333,토마토탈 주식회사,1.041453875
2024-05-31,60900,61400,60300,60300,3418709,-600,-0.985221675,20.8,0.916666667,토마토탈 주식회사,0.650587566
2024-06-03,60900,62200,60700,61500,1295203,600,0.985221675,20.7,9.4,토마토탈 주식회사,2.341805806
2024-06-04,61200,61700,61000,61100,927776,-100,-0.163398693,21.3,7.05,토마토탈 주식회사,2.085672091
2024-06-05,63100,63400,62200,62600,1429076,-500,-0.792393027,21.7,4.7,토마토탈 주식회사,1.740466175
2024-06-07,64600,64600,62800,62800,1336861,-1800,-2.786377709,22.2,0,토마토탈 주식회사,0
2024-06-10,62400,62600,62000,62500,841534,100,0.16025641,24.9,5.842857143,토마토탈 주식회사,1.923205355
2024-06-11,62400,62400,61400,61400,1309767,-1000,-1.602564103,24.8,6.414285714,토마토탈 주식회사,2.003408641
2024-06-12,61300,62100,61000,61700,1301467,400,0.652528548,25.1,6.985714286,토마토탈 주식회사,2.077654231
2024-06-13,62900,63400,62300,63100,1731152,200,0.317965024,25.8,7.557142857,토마토탈 주식회사,2.146766356
2024-06-14,64500,64500,63400,64400,1919777,-100,-0.15503876,26.1,8.128571429,토마토탈 주식회사,2.211409212
2024-06-17,63800,64200,62300,62400,1577175,-1400,-2.194357367,23.5,9.842857143,토마토탈 주식회사,2.383506535
2024-06-18,62800,63400,62600,62900,1647331,100,0.159235669,24.8,10.41428571,토마토탈 주식회사,2.434865704
2024-06-19,63500,64300,62800,63400,2242841,-100,-0.157480315,26.9,10.98571429,토마토탈 주식회사,2.483715464
2024-06-20,63700,64500,63200,64500,1654789,800,1.25588697,25,11.55714286,토마토탈 주식회사,2.530289656
2024-06-21,64000,64200,63500,63700,2094265,-300,-0.46875,26.3,12.12857143,토마토탈 주식회사,2.57479088
2024-06-24,63400,64700,63300,64700,1224391,1300,2.050473186,24.3,0,토마토탈 주식회사,0
2024-06-25,64300,64900,63900,64400,1345671,100,0.155520995,23.2,7.16,토마토탈 주식회사,2.099244169
2024-06-26,63800,64500,63800,64200,1333771,400,0.626959248,24.8,14.32,토마토탈 주식회사,2.729159164
2024-06-27,63700,63900,63300,63800,1203550,100,0.156985871,24,21.48,토마토탈 주식회사,3.112626025
2024-06-28,63600,64100,63100,63600,1513724,0,0,25.8,28.64,토마토탈 주식회사,3.3891248
2024-07-01,63800,64400,63700,64200,1057522,400,0.626959248,26,1.2,토마토탈 주식회사,0.78845736
2024-07-02,64300,64400,63800,64000,963916,-300,-0.466562986,27.2,11.5,토마토탈 주식회사,2.525728644
2024-07-03,64300,64500,63800,64500,1119680,200,0.311041991,26.8,25.2,토마토탈 주식회사,3.265759411
2024-07-04,65100,66100,64900,66000,2359445,900,1.382488479,28.3,16.05,토마토탈 주식회사,2.836150204
2024-07-05,67800,68000,66600,68000,3661034,200,0.294985251,26.2,6.9,토마토탈 주식회사,2.066862759
2024-07-08,68800,69100,68000,68600,2878402,-200,-0.290697674,26.3,35.8,토마토탈 주식회사,3.605497845
2024-07-09,68700,68800,68200,68800,1851677,100,0.145560408,24,84.5,토마토탈 주식회사,4.448516376
2024-07-10,68700,69600,68500,69600,3026357,900,1.310043668,23.8,72.9,토마토탈 주식회사,4.302712828
2024-07-11,70000,70300,69200,69800,2593238,-200,-0.285714286,24.3,0,토마토탈 주식회사,0
2024-07-12,69000,69000,67000,67000,3187106,-2000,-2.898550725,25.3,0,토마토탈 주식회사,0
2024-07-15,67100,68600,66600,68600,1837551,1500,2.235469449,26.8,7.7,토마토탈 주식회사,2.163323026
2024-07-16,68000,69000,68000,68400,1253023,400,0.588235294,26.2,2.1,토마토탈 주식회사,1.131402111
2024-07-17,68600,68900,67300,68100,1732024,-500,-0.728862974,28.2,18.4,토마토탈 주식회사,2.965273066
2024-07-18,65800,67900,65800,67900,1842723,2100,3.191489362,27.1,34.7,토마토탈 주식회사,3.575150689
2024-07-19,66800,67300,66100,66300,1147566,-500,-0.748502994,26.1,1.9,토마토탈 주식회사,1.064710737
2024-07-22,66000,66400,64700,65100,1200501,-900,-1.363636364,29.6,4.25,토마토탈 주식회사,1.658228077
2024-07-23,65800,66000,65100,65800,1050512,0,0,28.6,0,토마토탈 주식회사,0
2024-07-24,64600,65500,64300,64600,1108496,0,0,28,42,토마토탈 주식회사,3.761200116
2024-07-25,63000,63800,63000,63300,1288267,300,0.476190476,29.6,22.8,토마토탈 주식회사,3.169685581
2024-07-26,63400,64000,63400,63500,754676,100,0.157728707,28.3,3.6,토마토탈 주식회사,1.526056303
2024-07-29,63800,64100,63600,63700,806526,-100,-0.156739812,29,9.6,토마토탈 주식회사,2.360854001
2024-07-30,63000,63300,62600,63000,1102633,0,0,28.6,7.2,토마토탈 주식회사,2.104134154
2024-07-31,62600,64900,62500,64900,1666906,2300,3.674121406,29.7,4.8,토마토탈 주식회사,1.757857918
2024-08-01,66100,66200,64200,64800,1479385,-1300,-1.966717095,29.9,2.4,토마토탈 주식회사,1.223775432
2024-08-02,63400,63700,61700,62000,2238321,-1400,-2.208201893,30.3,0,토마토탈 주식회사,0
2024-08-05,60200,60400,54900,56100,2892408,-4100,-6.810631229,28,25.1,토마토탈 주식회사,3.261935314
2024-08-06,57900,59800,57500,58000,2162758,100,0.172711572,29.4,17.4,토마토탈 주식회사,2.912350665
2024-08-07,59300,60500,58500,60100,1785632,800,1.349072513,30,9.7,토마토탈 주식회사,2.370243741
2024-08-08,59300,59700,58700,59000,2092542,-300,-0.505902192,27.5,2,토마토탈 주식회사,1.098612289
2024-08-09,60500,60500,59400,59500,1313912,-1000,-1.652892562,28.9,1,토마토탈 주식회사,0.693147181
2024-08-12,59700,60400,59600,60100,752193,400,0.67001675,30.4,0,토마토탈 주식회사,0
2024-08-13,60400,60800,60100,60800,915653,400,0.662251656,30.8,0,토마토탈 주식회사,0
2024-08-14,61600,62300,61600,62300,879100,700,1.136363636,30.6,13.75,토마토탈 주식회사,2.691243083
2024-08-16,63900,64700,63200,64700,1486431,800,1.251956182,27.7,17.1,토마토탈 주식회사,2.895911938
2024-08-19,64700,64700,62700,63400,1249040,-1300,-2.00927357,30.1,0.3,토마토탈 주식회사,0.262364264
2024-08-20,64000,64300,62900,62900,900619,-1100,-1.71875,30.4,0.1,토마토탈 주식회사,0.09531018
2024-08-21,62500,62900,62300,62900,519390,400,0.64,29.2,18.1,토마토탈 주식회사,2.949688335
2024-08-22,62500,62800,62000,62500,927488,0,0,28.9,0.6,토마토탈 주식회사,0.470003629
2024-08-23,61900,62500,61800,62500,996102,600,0.969305331,28.5,0.45,토마토탈 주식회사,0.371563556
2024-08-26,62700,62900,61500,61600,1257851,-1100,-1.754385965,28.8,0,토마토탈 주식회사,0
2024-08-27,61100,62000,61100,61500,918848,400,0.654664484,27.4,0,토마토탈 주식회사,0
2024-08-28,61300,61800,61200,61800,570053,500,0.815660685,28.4,0,토마토탈 주식회사,0
2024-08-29,60100,60700,60100,60100,1462312,0,0,28.8,0,토마토탈 주식회사,0
2024-08-30,60600,61000,60000,60000,2813196,-600,-0.99009901,28,0.2,토마토탈 주식회사,0.182321557
2024-09-02,60000,60100,59600,60000,1085368,0,0,26.6,0.8,토마토탈 주식회사,0.587786665
2024-09-03,60000,60300,59000,59000,1745476,-1000,-1.666666667,27.6,1,토마토탈 주식회사,0.693147181
2024-09-04,56100,58200,56000,56700,2609046,600,1.069518717,28,0.75,토마토탈 주식회사,0.559615788
2024-09-05,56700,57300,56000,56000,2070528,-700,-1.234567901,27.2,0.5,토마토탈 주식회사,0.405465108
